"Date","Time","Open","High","Low","Close","Volume","MACD","MACDAvg","MACDDiff","RSI","SlowK","SlowD","FastAvg","SlowAvg","DistF","DistS","FGS","FLS","OpenBar"
07/26/2002,17:15,83.9600,83.9600,82.4200,82.7500,25049,0.255685,0.155662,0.100022,60.78,69.73,71.12,82.7380,80.3746,0.0120,2.3754,13,0,0
08/02/2002,17:15,82.7300,83.7900,82.2100,83.0500,17666,0.245785,0.173687,0.072098,61.80,61.58,68.54,82.7950,80.3642,0.2550,2.6858,14,0,0
08/09/2002,17:15,83.0400,83.3800,82.6700,83.0700,8028,0.236823,0.186314,0.050509,61.87,50.26,60.52,82.9110,80.3284,0.1590,2.7416,15,0,0
08/16/2002,17:15,83.1100,85.5400,82.9700,85.5400,19760,0.424139,0.233879,0.190260,69.43,69.21,60.35,83.3300,80.3360,2.2100,5.2040,16,0,0
08/23/2002,17:15,85.5200,86.9400,85.3100,86.1800,21036,0.617118,0.310527,0.306591,71.03,81.52,67.00,83.6940,80.3398,2.4860,5.8402,17,0,0
08/30/2002,17:15,86.2300,87.1800,85.7000,86.5300,20051,0.789200,0.406262,0.382938,71.89,91.96,80.89,84.1340,80.3208,2.3960,6.2092,18,0,0
09/06/2002,17:15,86.5500,87.4200,85.1700,87.1600,24066,0.965284,0.518066,0.447218,73.44,91.40,88.29,84.5330,80.3926,2.6270,6.7674,19,0,0
09/13/2002,17:15,87.1200,87.7500,86.3800,87.3600,17663,1.108196,0.636092,0.472104,73.92,93.57,92.31,84.9580,80.5192,2.4020,6.8408,20,0,0
09/20/2002,17:15,87.3300,87.4800,85.7900,87.1500,26742,1.190783,0.747030,0.443753,72.42,93.65,92.87,85.2940,80.6576,1.8560,6.4924,21,0,0
09/27/2002,17:15,87.3100,88.7000,87.3100,87.8500,25688,1.297759,0.857176,0.440582,74.30,90.65,92.63,85.6640,80.8126,2.1860,7.0374,22,0,0
10/04/2002,17:15,88.0200,88.3600,86.9200,86.9300,25160,1.293391,0.944419,0.348972,67.76,83.32,89.21,86.0820,80.9604,0.8480,5.9696,23,0,0
10/11/2002,17:15,87.0300,87.4100,86.1100,86.6800,22778,1.255287,1.006593,0.248695,66.06,76.81,83.59,86.4450,81.1078,0.2350,5.5722,24,0,0
10/18/2002,17:15,86.7600,87.5100,86.4400,86.9100,14382,1.229476,1.051169,0.178307,66.88,71.83,77.32,86.8290,81.2968,0.0810,5.6132,25,0,0
10/25/2002,17:15,86.7300,86.8100,84.2100,84.2100,25974,0.979858,1.036907,-0.057049,51.18,57.74,68.79,86.6960,81.3910,2.4860,2.8190,26,0,0
11/01/2002,17:15,84.2800,84.7200,83.8500,84.2900,27027,0.779503,0.985426,-0.205923,51.54,45.10,58.22,86.5070,81.5686,2.2170,2.7214,27,0,0
11/08/2002,17:15,84.1300,84.2500,82.4000,82.9400,30599,0.505955,0.889532,-0.383577,45.40,23.96,42.27,86.1480,81.7074,3.2080,1.2326,28,0,0
11/15/2002,17:15,82.8600,83.4300,82.2600,82.6700,17961,0.264332,0.764492,-0.500160,44.27,15.76,28.27,85.6990,81.8312,3.0290,0.8388,29,0,0
11/22/2002,17:15,82.6900,84.8000,82.6800,84.8000,25395,0.241928,0.659979,-0.418051,54.03,18.20,19.31,85.4430,82.0056,0.6430,2.7944,30,0,0
11/29/2002,17:15,84.8900,85.1600,84.0800,84.9300,14174,0.231989,0.574381,-0.342392,54.55,29.09,21.01,85.2210,82.1818,0.2910,2.7482,31,0,0
12/06/2002,17:15,84.9400,85.7500,84.7500,84.9700,24899,0.224749,0.504455,-0.279706,54.73,40.99,29.43,84.9330,82.3562,0.0370,2.6138,32,0,0
12/13/2002,17:15,85.1400,86.6500,84.9400,86.4800,28755,0.336971,0.470958,-0.133987,60.73,49.69,39.92,84.8880,82.5450,1.5920,3.9350,33,0,0
12/20/2002,17:15,86.6600,89.3000,86.6500,88.7100,26896,0.598946,0.496556,0.102390,67.56,67.17,52.62,85.0910,82.7542,3.6190,5.9558,34,0,0
12/27/2002,17:15,88.8200,91.1400,88.8200,91.1300,14757,0.990420,0.595328,0.395092,73.05,87.39,68.08,85.5130,83.0378,5.6170,8.0922,35,0,0
01/03/2003,17:15,89.8100,91.4900,89.0400,91.4900,21868,1.314561,0.739175,0.575386,73.76,97.61,84.06,86.2410,83.3722,5.2490,8.1178,36,0,0
01/10/2003,17:15,91.4900,91.7400,88.6200,90.0900,38598,1.441857,0.879711,0.562145,66.42,93.98,93.00,86.8210,83.6520,3.2690,6.4380,37,0,0
01/17/2003,17:15,89.7100,92.3200,89.6100,92.3200,28576,1.703050,1.044379,0.658671,71.32,94.26,95.29,87.7590,83.9686,4.5610,8.3514,38,0,0
01/24/2003,17:15,92.0600,93.3200,91.5900,93.1100,25187,1.951300,1.225763,0.725537,72.83,93.92,94.06,88.8030,84.3034,4.3070,8.8066,39,0,0
01/31/2003,17:15,93.1700,93.7100,92.1200,93.3400,29747,2.141909,1.408992,0.732917,73.27,98.22,95.47,89.6570,84.6190,3.6830,8.7210,40,0,0
02/07/2003,17:15,93.1600,94.9500,92.3800,94.9500,25004,2.395270,1.606248,0.789022,76.19,98.35,96.83,90.6590,84.9802,4.2910,9.9698,41,0,0
02/14/2003,17:15,94.7300,96.6300,94.1700,96.6300,21942,2.700493,1.825097,0.875396,78.79,99.04,98.54,91.8250,85.3484,4.8050,11.2816,42,0,0
02/21/2003,17:15,96.3200,97.0400,95.7400,96.6200,15740,2.908055,2.041689,0.866367,78.73,98.99,98.79,92.8390,85.6876,3.7810,10.9324,43,0,0
02/28/2003,17:15,96.5100,99.7800,96.5100,97.6400,34684,3.118902,2.257131,0.861771,80.25,94.24,97.42,93.7320,86.0338,3.9080,11.6062,44,0,0
03/07/2003,17:15,97.4900,98.8200,96.6200,98.8200,22350,3.342684,2.474242,0.868442,81.86,92.19,95.14,94.5010,86.3968,4.3190,12.4232,45,0,0
03/14/2003,17:15,98.8200,99.2400,95.2600,96.4200,24055,3.288465,2.637087,0.651379,69.44,85.82,90.75,94.9940,86.6836,1.4260,9.7364,46,0,0
03/21/2003,17:15,97.0200,97.9900,88.4400,88.4400,38128,2.571930,2.624055,-0.052125,45.00,63.58,80.53,94.8290,86.8128,6.3890,1.6272,47,0,0
03/28/2003,17:15,88.9000,92.5800,88.7400,91.6900,35403,2.240491,2.547342,-0.306851,52.35,42.02,63.81,94.7660,87.0618,3.0760,4.6282,48,0,0
04/04/2003,17:15,91.7700,92.8500,89.1900,90.1500,33275,1.832435,2.404361,-0.571926,49.01,18.85,41.49,94.4700,87.2218,4.3200,2.9282,49,0,0
04/11/2003,17:15,89.5300,90.4500,88.5500,89.6700,24585,1.453560,2.214201,-0.760641,47.98,18.20,26.36,94.1030,87.3602,4.4330,2.3098,50,0,0
04/18/2003,17:15,89.6800,92.0800,89.1000,92.0800,10146,1.332407,2.037842,-0.705435,53.28,19.34,18.80,93.8160,87.5566,1.7360,4.5234,51,0,0
04/25/2003,17:15,91.7800,92.4000,89.7100,89.7100,21138,1.033242,1.836922,-0.803680,48.09,18.05,18.53,93.1240,87.6782,3.4140,2.0318,52,0,0
05/02/2003,17:15,89.6500,90.0500,88.4900,89.1200,19936,0.740013,1.617540,-0.877527,46.87,16.43,17.94,92.3740,87.7842,3.2540,1.3358,53,0,0
05/09/2003,17:15,89.9600,91.1700,89.0700,91.1700,19527,0.665375,1.427107,-0.761732,51.49,13.76,16.08,91.7270,87.9580,0.5570,3.2120,54,0,0
05/16/2003,17:15,91.0400,92.6700,90.7100,92.5900,16837,0.712592,1.284204,-0.571612,54.44,22.22,17.47,91.1040,88.1716,1.4860,4.4184,55,0,0
05/23/2003,17:15,92.6100,93.6500,91.7500,93.4800,16434,0.812461,1.189856,-0.377394,56.24,35.04,23.67,90.8100,88.4142,2.6700,5.0658,56,0,0
05/30/2003,17:15,93.5800,93.6400,92.8200,93.3400,10608,0.870280,1.125940,-0.255661,55.87,41.42,32.89,91.3000,88.6302,2.0400,4.7098,57,0,0
06/06/2003,17:15,94.9700,95.1000,94.9700,95.0800,13954,1.044465,1.109645,-0.065180,59.48,49.52,41.99,91.6390,88.8892,3.4410,6.1908,58,0,0
06/13/2003,17:15,95.7200,96.5600,94.9700,94.9700,14693,1.160257,1.119768,0.040489,59.15,54.86,48.60,92.1210,89.1252,2.8490,5.8448,59,0,0
06/20/2003,17:15,94.8200,95.5000,92.7200,93.8000,13517,1.144422,1.124698,0.019723,55.62,59.49,54.62,92.5340,89.3390,1.2660,4.4610,60,0,0
06/27/2003,17:15,95.1900,95.4200,94.4400,94.6600,14707,1.187577,1.137274,0.050303,57.62,63.55,59.30,92.7920,89.5564,1.8680,5.1036,61,0,0
07/04/2003,17:15,95.7800,96.0600,95.7100,95.8000,17784,1.298795,1.169578,0.129217,60.18,73.34,65.46,93.4010,89.7894,2.3990,6.0106,62,0,0
07/11/2003,17:15,95.8100,96.9400,95.2400,96.9400,17013,1.462071,1.228077,0.233994,62.61,89.18,75.36,94.1830,90.0732,2.7570,6.8668,63,0,0
07/18/2003,17:15,97.0000,97.3100,96.6900,97.1100,10964,1.586893,1.299840,0.287053,62.98,96.21,86.24,94.7770,90.3544,2.3330,6.7556,64,0,0
07/25/2003,17:15,97.3800,97.3900,96.0800,96.5300,15437,1.620336,1.363939,0.256396,60.81,95.95,93.78,95.1710,90.6236,1.3590,5.9064,65,0,0
08/01/2003,17:15,96.3300,98.6700,96.0400,98.6700,17601,1.798784,1.450908,0.347876,65.53,96.20,96.12,95.6900,90.8862,2.9800,7.7838,66,0,0
08/08/2003,17:15,98.5100,99.1600,98.0300,98.2800,26787,1.886984,1.538123,0.348861,64.01,94.03,95.40,96.1840,91.1282,2.0960,7.1518,67,0,0
08/15/2003,17:15,98.5000,98.5200,97.0800,97.4100,13936,1.865181,1.603535,0.261646,60.65,90.84,93.69,96.4170,91.3458,0.9930,6.0642,68,0,0
08/22/2003,17:15,97.6700,98.2100,96.8000,98.0600,20167,1.878695,1.658567,0.220128,62.25,85.63,90.17,96.7260,91.5638,1.3340,6.4962,69,0,0
08/29/2003,17:15,98.1600,98.4200,97.3800,97.7900,15226,1.846335,1.696121,0.150214,61.14,81.08,85.85,97.1250,91.7724,0.6650,6.0176,70,0,0
09/05/2003,17:15,97.5000,97.6200,94.8800,95.1000,18376,1.585354,1.673967,-0.088614,51.32,67.82,78.17,97.1690,91.9314,2.0690,3.1686,71,0,0
09/12/2003,17:15,95.1500,95.7400,94.4900,94.4900,15960,1.314154,1.602004,-0.287851,49.38,47.72,65.54,97.0380,92.0642,2.5480,2.4258,72,0,0
09/19/2003,17:15,94.5200,94.6100,92.8800,93.2500,14481,0.987781,1.479160,-0.491378,45.62,24.22,46.59,96.6690,92.1906,3.4190,1.0594,73,0,0
09/26/2003,17:15,93.1900,94.6900,92.9200,94.1500,32411,0.792615,1.341851,-0.549236,48.68,18.63,30.19,96.3730,92.3400,2.2230,1.8100,74,0,0
10/03/2003,17:15,94.2300,96.3900,94.2300,96.3900,24624,0.809363,1.235353,-0.425990,55.40,27.95,23.60,96.3590,92.5296,0.0310,3.8604,75,0,0
10/10/2003,17:15,96.5000,97.9600,95.4700,97.9600,32780,0.938504,1.175983,-0.237480,59.42,52.34,32.97,96.2880,92.8046,1.6720,5.1554,76,0,0
10/17/2003,17:15,97.9600,98.0300,96.6700,96.6700,13910,0.926081,1.126003,-0.199922,55.03,65.71,48.66,96.1270,93.0522,0.5430,3.6178,77,0,0
10/24/2003,17:15,96.6600,96.6600,95.5300,96.0100,29397,0.853145,1.071431,-0.218286,52.88,63.69,60.58,95.9870,93.3136,0.0230,2.6964,78,0,0
10/31/2003,17:15,95.9500,96.1700,94.2700,94.9600,40664,0.702519,0.997649,-0.295130,49.57,47.77,59.06,95.6770,93.5594,0.7170,1.4006,79,0,0
11/07/2003,17:15,94.9800,96.7000,94.4800,96.7000,27161,0.715304,0.941180,-0.225876,54.64,47.93,53.13,95.5680,93.7974,1.1320,2.9026,80,0,0
11/14/2003,17:15,96.9900,98.2200,96.5900,98.2200,23239,0.838422,0.920628,-0.082206,58.57,61.76,52.49,95.8800,94.0632,2.3400,4.1568,81,0,0
11/21/2003,17:15,98.2200,99.1200,97.2300,98.4600,23773,0.944474,0.925397,0.019076,59.17,81.17,63.62,96.2770,94.3330,2.1830,4.1270,82,0,0
11/28/2003,17:15,98.3200,98.3200,96.6000,97.2600,18955,0.921072,0.924532,-0.003460,54.88,84.44,75.79,96.6780,94.5486,0.5820,2.7114,83,0,0
12/05/2003,17:15,97.1100,98.2300,96.5100,97.5800,35156,0.917769,0.923180,-0.005411,55.80,78.31,81.31,97.0210,94.7260,0.5590,2.8540,84,0,0
12/12/2003,17:15,97.5100,99.8900,97.4800,99.8900,25886,1.088995,0.956343,0.132652,61.85,82.56,81.77,97.3710,94.9012,2.5190,4.9888,85,0,0
12/19/2003,17:15,98.8900,100.7800,98.5900,99.8700,23813,1.209141,1.006902,0.202239,61.77,88.42,83.09,97.5620,95.0688,2.3080,4.8012,86,0,0
12/26/2003,17:15,99.7500,99.8400,98.7300,99.7100,9652,1.276729,1.060868,0.215862,61.10,91.30,87.43,97.8660,95.2612,1.8440,4.4488,87,0,0
01/02/2004,17:15,99.6000,99.6000,99.1200,99.4400,10158,1.293595,1.107413,0.186182,59.92,85.12,88.28,98.2090,95.4036,1.2310,4.0364,88,0,0
01/09/2004,17:15,99.2500,101.5200,99.1200,101.1600,40709,1.429275,1.171786,0.257490,64.61,87.21,87.88,98.8290,95.5646,2.3310,5.5954,89,0,0
01/16/2004,17:15,101.2000,102.2600,100.3500,101.9200,25176,1.579916,1.253412,0.326504,66.48,90.64,87.66,99.3510,95.7362,2.5690,6.1838,90,0,0
01/23/2004,17:15,101.7700,103.3800,101.7700,103.1200,30504,1.775662,1.357862,0.417800,69.24,96.06,91.30,99.8410,95.8996,3.2790,7.2204,91,0,0
01/30/2004,17:15,102.9700,102.9700,100.9800,101.2300,32018,1.758018,1.437893,0.320125,60.75,89.51,92.07,100.1180,95.9916,1.1120,5.2384,92,0,0
02/06/2004,17:15,101.3800,103.2300,100.6600,100.6600,28812,1.678691,1.486053,0.192638,58.43,81.08,88.88,100.4580,96.0724,0.2020,4.5876,93,0,0
02/13/2004,17:15,100.5300,102.7400,100.4300,102.7400,24948,1.763336,1.541509,0.221826,63.86,77.85,82.82,100.9740,96.1744,1.7660,6.5656,94,0,0
02/20/2004,17:15,102.6600,104.1800,102.5100,103.7800,12427,1.892520,1.611712,0.280809,66.24,83.96,80.97,101.3630,96.2736,2.4170,7.5064,95,0,0
02/27/2004,17:15,103.7900,105.6800,103.5500,105.6800,24198,2.123733,1.714116,0.409617,70.11,95.61,85.81,101.9440,96.4588,3.7360,9.2212,96,0,0
03/05/2004,17:15,105.6800,106.7800,105.2000,106.7800,22238,2.368430,1.844979,0.523452,72.10,98.52,92.70,102.6510,96.8256,4.1290,9.9544,97,0,0
03/12/2004,17:15,106.7800,106.9400,105.6200,105.7100,24895,2.447798,1.965543,0.482255,67.40,95.74,96.63,103.2780,97.1060,2.4320,8.6040,98,0,0
03/19/2004,17:15,105.6700,107.7700,105.3700,107.6000,21405,2.632854,2.099005,0.533849,71.00,95.16,96.48,103.9220,97.4550,3.6780,10.1450,99,0,0
03/26/2004,17:15,107.6100,107.6100,105.1200,105.4900,33968,2.579518,2.195108,0.384411,62.67,86.71,92.54,104.2790,97.7714,1.2110,7.7186,100,0,0
04/02/2004,17:15,105.4400,106.5300,103.5100,104.1500,44595,2.401440,2.236374,0.165066,58.02,77.41,86.42,104.3820,98.0128,0.2320,6.1372,101,0,0
04/09/2004,17:15,103.9600,106.9000,103.6900,106.9000,22961,2.453927,2.279885,0.174042,63.94,74.30,79.47,104.9490,98.3566,1.9510,8.5434,102,0,0
04/16/2004,17:15,107.0000,107.6900,106.2000,107.5000,22072,2.514947,2.326897,0.188050,65.09,80.74,77.48,105.6330,98.7242,1.8670,8.7758,103,0,0
04/23/2004,17:15,107.4100,107.8400,106.1300,106.8900,32414,2.485433,2.358604,0.126829,62.89,91.10,82.05,106.0480,99.0386,0.8420,7.8514,104,0,0
04/30/2004,17:15,107.1800,108.2600,107.0800,107.8100,32319,2.507376,2.388359,0.119018,64.82,92.63,88.16,106.4510,99.3430,1.3590,8.4670,105,0,0
05/07/2004,17:15,107.8200,110.4000,107.7800,110.3600,29742,2.699413,2.450570,0.248843,69.57,94.29,92.67,106.9190,99.6806,3.4410,10.6794,106,0,0
05/14/2004,17:15,110.2700,111.8800,108.7100,111.8100,38344,2.934776,2.547411,0.387365,71.89,98.09,95.00,107.4220,100.0500,4.3880,11.7600,107,0,0
05/21/2004,17:15,111.7100,112.2800,110.4800,110.4800,29503,2.979636,2.633856,0.345780,66.85,93.88,95.42,107.8990,100.3580,2.5810,10.1220,108,0,0
05/28/2004,17:15,110.5500,112.3800,109.6100,110.4300,43416,2.976838,2.702452,0.274385,66.66,87.30,93.09,108.1820,100.6672,2.2480,9.7628,109,0,0
06/04/2004,17:15,110.9500,113.0000,109.0400,109.0400,49376,2.829838,2.727929,0.101909,61.46,72.59,84.59,108.5370,100.9720,0.5030,8.0680,110,0,0
06/11/2004,17:15,108.9900,109.6900,107.3000,109.0000,35546,2.679228,2.718189,-0.038961,61.31,64.42,74.77,109.0220,101.2588,0.0220,7.7412,111,0,0
06/18/2004,17:15,108.8200,109.3800,107.6000,109.3000,22993,2.554627,2.685477,-0.130849,62.05,59.04,65.35,109.2620,101.5288,0.0380,7.7712,112,0,0
06/25/2004,17:15,109.2000,109.5700,107.8500,107.9600,27735,2.320999,2.612581,-0.291582,56.82,55.25,59.57,109.3080,101.7492,1.3480,6.2108,113,0,0
07/02/2004,17:15,107.7000,109.2000,105.9300,108.8000,33334,2.178515,2.525768,-0.347253,59.15,54.55,56.28,109.4990,101.9830,0.6990,6.8170,114,0,0
07/09/2004,17:15,109.2000,110.8500,109.1600,110.3700,27961,2.167298,2.454074,-0.286776,63.14,58.04,55.95,109.7550,102.2598,0.6150,8.1102,115,0,0
07/16/2004,17:15,110.1700,111.6600,109.4400,111.6600,21371,2.236717,2.410603,-0.173885,66.07,68.42,60.34,109.8850,102.5196,1.7750,9.1404,116,0,0
07/23/2004,17:15,111.6000,112.7100,110.9200,112.5400,23646,2.335815,2.395645,-0.059830,67.95,81.11,69.19,109.9580,102.8048,2.5820,9.7352,117,0,0
07/30/2004,17:15,112.5800,114.6300,112.1400,114.6300,29885,2.553561,2.427228,0.126333,71.91,92.12,80.55,110.3730,103.1492,4.2570,11.4808,118,0,0
08/06/2004,17:15,114.5200,115.6000,113.4500,114.7800,34238,2.707025,2.483188,0.223837,72.18,94.97,89.40,110.8080,103.4836,3.9720,11.2964,119,0,0
08/13/2004,17:15,114.6400,117.4100,114.3800,117.4100,26810,3.006211,2.587792,0.418419,76.40,97.25,94.78,111.6450,103.8760,5.7650,13.5340,120,0,0
08/20/2004,17:15,117.4300,120.1600,116.5200,118.6900,37818,3.308466,2.731927,0.576539,78.14,93.53,95.25,112.6140,104.3478,6.0760,14.3422,121,0,0
08/27/2004,17:15,118.7800,119.1900,114.7700,115.1500,43607,3.225179,2.830577,0.394601,64.08,83.78,91.52,113.1990,104.7610,1.9510,10.3890,122,0,0
09/03/2004,17:15,115.2800,116.7600,113.6900,115.9600,38148,3.187787,2.902019,0.285767,65.60,74.98,84.10,113.9990,105.2152,1.9610,10.7448,123,0,0
09/10/2004,17:15,116.0400,117.0600,114.4600,114.7800,29749,3.028032,2.927222,0.100810,61.51,65.82,74.86,114.5970,105.6278,0.1830,9.1522,124,0,0
09/17/2004,17:15,115.1000,117.5600,114.9200,117.5600,39496,3.090126,2.959803,0.130324,66.77,71.47,70.76,115.3160,106.0512,2.2440,11.5088,125,0,0
09/24/2004,17:15,117.5600,121.1900,117.4500,121.1900,38851,3.393133,3.046469,0.346665,72.13,81.75,73.01,116.2690,106.5158,4.9210,14.6742,126,0,0
10/01/2004,17:15,121.0600,122.7800,120.9500,122.4300,45224,3.690781,3.175331,0.515450,73.69,93.63,82.28,117.2580,107.0310,5.1720,15.3990,127,0,0
10/08/2004,17:15,122.2100,125.6200,121.7500,125.6200,45641,4.136394,3.367544,0.768850,77.23,99.28,91.55,118.3570,107.6232,7.2630,17.9968,128,0,0
10/15/2004,17:15,125.5000,127.2400,123.8000,127.2400,44077,4.567613,3.607558,0.960056,78.79,99.32,97.41,119.6030,108.2688,7.6370,18.9712,129,0,0
10/22/2004,17:15,127.1100,128.1000,124.9000,128.1000,34969,4.922015,3.870449,1.051565,79.59,100.00,99.53,120.6720,108.8968,7.4280,19.2032,130,0,0
10/29/2004,17:15,127.9800,128.6000,123.4000,124.6900,57292,4.871565,4.070672,0.800893,68.56,92.40,97.24,121.2720,109.4262,3.4180,15.2638,131,0,0
11/05/2004,17:15,124.7500,125.3100,121.3600,122.5400,56327,4.605013,4.177540,0.427472,62.67,79.57,90.65,122.0110,109.9078,0.5290,12.6322,132,0,0
11/12/2004,17:15,122.5300,122.5300,119.8900,120.2500,36195,4.161019,4.174236,-0.013217,57.04,60.62,77.53,122.4400,110.3676,2.1900,9.8824,133,0,0
11/19/2004,17:15,120.0400,121.3700,118.6800,121.3700,31273,3.855086,4.110406,-0.255320,58.98,51.88,64.02,123.0990,110.8434,1.7290,10.5266,134,0,0
11/26/2004,17:15,121.2800,122.0300,120.7000,121.3700,18876,3.571462,4.002617,-0.431155,58.98,49.01,53.83,123.4800,111.2730,2.1100,10.0970,135,0,0
12/03/2004,17:15,121.8800,122.5100,115.0100,115.0200,43521,2.801997,3.762493,-0.960496,45.48,37.31,46.07,122.8630,111.5760,7.8430,3.4440,136,0,0
12/10/2004,17:15,114.9800,115.7900,112.9300,113.1900,43848,2.021225,3.414240,-1.393015,42.46,20.38,35.57,121.9390,111.8456,8.7490,1.3444,137,0,0
12/17/2004,17:15,113.3800,118.7600,112.7300,118.7600,26717,1.830806,3.097553,-1.266747,52.74,16.40,24.70,121.2530,112.2320,2.4930,6.5280,138,0,0
12/24/2004,17:15,118.6800,118.6800,116.1000,116.5200,20875,1.482063,2.774455,-1.292392,48.95,21.26,19.35,120.1810,112.5392,3.6610,3.9808,139,0,0
12/31/2004,17:15,116.2100,116.2100,113.3400,115.7900,22929,1.133709,2.446306,-1.312597,47.75,27.05,21.57,118.9500,112.8166,3.1600,2.9734,140,0,0
01/07/2005,17:15,115.4400,117.9100,114.1900,117.7700,30543,1.005811,2.158207,-1.152396,51.25,24.97,24.43,118.2580,113.1096,0.4880,4.6604,141,0,0
01/14/2005,17:15,117.9400,120.7200,117.2900,120.7200,30751,1.129471,1.952460,-0.822989,55.98,33.80,28.61,118.0760,113.4994,2.6440,7.2206,142,0,0
01/21/2005,17:15,120.9400,121.7600,119.0000,120.4700,35431,1.193541,1.800676,-0.607135,55.49,43.63,34.13,118.0980,113.8956,2.3720,6.5744,143,0,0
01/28/2005,17:15,120.8200,121.6800,119.1200,119.1200,35355,1.122445,1.665030,-0.542585,52.79,46.46,41.29,117.8730,114.2232,1.2470,4.8968,144,0,0
02/04/2005,17:15,118.6200,120.1800,117.9500,118.4200,38533,0.998111,1.531646,-0.533535,51.40,44.72,44.94,117.5780,114.5160,0.8420,3.9040,145,0,0
02/11/2005,17:15,118.2600,119.2000,116.7200,119.1000,31369,0.943568,1.414030,-0.470462,52.71,48.24,46.47,117.9860,114.7844,1.1140,4.3156,146,0,0
02/18/2005,17:15,118.9900,120.5800,118.7600,120.2900,22830,0.985012,1.328227,-0.343215,54.99,61.01,51.32,118.6960,115.0546,1.5940,5.2354,147,0,0
02/25/2005,17:15,121.1800,123.5000,121.1100,123.1600,30958,1.235202,1.309622,-0.074420,60.00,80.26,63.17,119.1360,115.4036,4.0240,7.7564,148,0,0
03/04/2005,17:15,123.4700,125.4700,122.9300,125.4500,31991,1.599822,1.367662,0.232160,63.49,92.25,77.84,120.0290,115.7606,5.4210,9.6894,149,0,0
03/11/2005,17:15,125.2300,126.6100,124.1700,126.1000,34240,1.919113,1.477952,0.441161,64.44,97.67,90.06,121.0600,116.1728,5.0400,9.9272,150,0,0
03/18/2005,17:15,126.1200,129.1700,125.6400,128.3900,27527,2.330078,1.648377,0.681701,67.63,96.96,95.63,122.1220,116.6576,6.2680,11.7324,151,0,0
03/25/2005,17:15,128.3500,128.7100,124.5100,125.7900,37203,2.418098,1.802321,0.615776,60.94,89.88,94.84,122.6290,117.0354,3.1610,8.7546,152,0,0
04/01/2005,17:15,125.3900,128.2200,124.4000,128.2200,37896,2.653349,1.972527,0.680822,64.48,89.38,92.07,123.4040,117.4498,4.8160,10.7702,153,0,0
04/08/2005,17:15,128.1000,129.2300,124.2600,124.2700,36966,2.492325,2.076486,0.415838,55.66,80.11,86.45,123.9190,117.7974,0.3510,6.4726,154,0,0
04/15/2005,17:15,124.2100,125.0000,121.0100,121.4400,35567,2.112009,2.083591,0.028418,50.34,68.42,79.30,124.2210,118.0700,2.7810,3.3700,155,0,0
04/22/2005,17:15,121.3800,124.8900,120.6100,124.8900,33888,2.065186,2.079910,-0.014724,55.87,57.34,68.62,124.8000,118.3606,0.0900,6.5294,156,0,0
04/29/2005,17:15,124.6500,125.5000,119.2200,119.2200,45066,1.552659,1.974460,-0.421801,46.67,41.01,55.59,124.6930,118.5088,5.4730,0.7112,157,0,0
05/06/2005,17:15,118.7800,121.0800,118.5300,120.4600,37638,1.232329,1.826034,-0.593704,48.66,38.40,45.58,124.4230,118.7084,3.9630,1.7516,158,0,0
05/13/2005,17:15,120.7800,122.0500,117.7900,118.1700,41880,0.784637,1.617754,-0.833117,45.30,20.49,33.30,123.6950,118.8632,5.5250,0.6932,159,0,0
