"Date","Time","Open","High","Low","Close","Volume","MACD","MACDAvg","MACDDiff","RSI","SlowK","SlowD","FastAvg","SlowAvg","DistF","DistS","FGS","FLS","OpenBar"
05/30/2008,17:15,164.5000,185.3200,160.2000,177.5800,6727111,10.378261,4.626182,5.752079,76.99,88.43,89.00,144.5940,125.0450,32.9860,52.5350,7,0,1
06/30/2008,17:15,177.8600,193.4100,171.8400,189.7400,6269714,13.169527,6.334851,6.834676,79.96,92.28,90.33,151.8020,126.6836,37.9380,63.0564,8,0,1
07/31/2008,17:15,189.9200,197.0100,169.5700,173.2300,5919061,13.889300,7.845741,6.043559,67.28,86.24,88.98,156.4690,127.9396,16.7610,45.2904,9,0,1
08/29/2008,17:15,173.2100,177.7500,160.4900,164.5900,5364388,13.605711,8.997735,4.607976,61.76,77.08,85.20,158.8420,129.1080,5.7480,35.4820,10,0,1
09/30/2008,17:15,160.3700,160.6300,139.6400,145.8400,5789867,11.732748,9.544738,2.188011,51.83,58.46,73.93,159.7960,129.7322,13.9560,16.1078,11,0,1
10/31/2008,17:15,151.3300,152.3100,110.4900,117.0000,5681608,7.830994,9.201989,-1.370995,40.92,36.10,57.21,157.1670,129.7968,40.1670,12.7968,12,0,1
11/28/2008,17:15,116.5600,120.9600,97.0700,103.2500,4482709,3.587956,8.079182,-4.491226,36.93,17.06,37.21,153.5300,129.4252,50.2800,26.1752,13,0,0
12/31/2008,17:15,103.4400,103.4400,79.4000,88.8700,4310005,-0.924372,6.278472,-7.202844,33.28,7.29,20.15,147.4410,128.7088,58.5710,39.8388,14,0,1
01/30/2009,17:15,87.9900,94.7400,75.4600,78.1000,5487988,-5.308283,3.961121,-9.269404,30.82,5.39,9.92,140.1560,127.8222,62.0560,49.7222,15,0,1
02/27/2009,17:15,78.1000,79.0300,69.9000,78.2500,5278948,-8.670512,1.434794,-10.105306,30.90,5.59,6.09,131.6450,127.0714,53.3950,48.8214,16,0,0
03/31/2009,17:15,77.8300,87.3900,72.9600,82.3900,4936865,-10.875672,-1.027299,-9.848373,33.10,6.25,5.74,122.1260,126.3584,39.7360,43.9684,0,1,1
04/30/2009,17:15,82.3900,86.6300,77.3300,81.7300,4559329,-12.532071,-3.328254,-9.203818,32.92,8.57,6.80,111.3250,125.5208,29.5950,43.7908,0,2,1
05/29/2009,17:15,81.7300,96.6200,81.0400,96.2900,4577261,-12.525523,-5.167707,-7.357815,40.60,13.30,9.37,103.6310,124.9264,7.3410,28.6364,0,3,1
06/30/2009,17:15,96.2900,103.2100,94.9300,99.3300,5390812,-12.135144,-6.561195,-5.573949,42.09,17.74,13.20,97.1050,124.5286,2.2250,25.1986,0,4,1
07/31/2009,17:15,99.3300,101.2900,87.7600,97.8100,5752498,-11.812253,-7.611407,-4.200847,41.53,21.96,17.67,92.3020,124.1158,5.5080,26.3058,0,5,1
08/31/2009,17:15,97.6600,101.6100,93.5900,96.6100,5594472,-11.520390,-8.393203,-3.127187,41.06,22.04,20.58,90.2630,123.5708,6.3470,26.9608,0,6,1
09/30/2009,17:15,96.6100,99.8100,91.2500,96.8100,5406326,-11.144482,-8.943459,-2.201023,41.18,22.52,22.17,89.6190,122.9858,7.1910,26.1758,0,7,1
10/30/2009,17:15,96.8100,107.7000,94.2500,102.7100,6686029,-10.252308,-9.205229,-1.047079,44.71,26.54,23.70,91.0030,122.3428,11.7070,19.6328,0,8,1
11/30/2009,17:15,102.7300,106.7700,97.5800,102.4700,5903866,-9.455622,-9.255307,-0.200315,44.59,32.84,27.30,93.4400,121.7620,9.0300,19.2920,0,9,1
12/31/2009,17:15,102.5400,104.2300,93.7800,103.1200,5532076,-8.671829,-9.138612,0.466782,45.01,43.98,34.45,95.9270,121.2938,7.1930,18.1738,0,10,1
01/29/2010,17:15,103.3900,107.7100,95.8600,96.3200,5799014,-8.501373,-9.011164,0.509791,41.47,53.84,43.55,97.3200,120.7842,1.0000,24.4642,0,11,1
02/26/2010,17:15,96.3200,103.8500,92.9300,102.7300,6900661,-7.759603,-8.760852,1.001249,45.80,72.99,56.94,99.4200,120.3526,3.3100,17.6226,0,12,0
03/31/2010,17:15,102.7300,106.5800,101.1300,106.4900,7013380,-6.790073,-8.366696,1.576623,48.22,84.49,70.44,100.4400,119.8430,6.0500,13.3530,0,13,1
04/30/2010,17:15,106.4900,109.8200,102.5900,107.4500,7854674,-5.876509,-7.868659,1.992150,48.84,92.38,83.29,101.2520,119.5280,6.1980,12.0780,0,14,1
05/31/2010,17:15,107.5000,108.4500,85.1600,91.9800,8794637,-6.327859,-7.560499,1.232640,40.35,80.00,85.63,100.6690,118.8196,8.6890,26.8396,0,15,1
06/30/2010,17:15,91.9800,96.8700,87.5200,92.5600,7691389,-6.563101,-7.361019,0.797919,40.77,61.82,78.07,100.2640,118.0512,7.7040,25.4912,0,16,1
07/30/2010,17:15,92.5600,96.2500,88.0200,95.5100,6533878,-6.437286,-7.176272,0.738987,42.95,42.50,61.44,100.1340,117.3612,4.6240,21.8512,0,17,1
08/31/2010,17:15,95.5100,99.5300,86.9600,88.1200,7184119,-6.854869,-7.111992,0.257123,39.07,31.79,45.37,98.6750,116.4808,10.5550,28.3608,0,18,1
09/30/2010,17:15,88.1200,95.1200,87.8700,94.9100,7253201,-6.562265,-7.002047,0.439781,44.07,31.17,35.15,97.9190,115.7760,3.0090,20.8660,0,19,1
10/29/2010,17:15,94.9100,99.3700,94.0600,95.6500,7153402,-6.199202,-6.841478,0.642276,44.60,31.36,31.44,97.1720,115.1694,1.5220,19.5194,0,20,1
11/30/2010,17:15,95.6500,102.8500,93.9000,97.7300,7256146,-5.678179,-6.608818,0.930639,46.15,44.35,35.63,97.3130,114.7644,0.4170,17.0344,0,21,1
12/31/2010,17:15,97.7300,104.9800,97.2500,104.3000,5722591,-4.681158,-6.223286,1.542128,50.84,57.04,44.25,97.4700,114.6074,6.8300,10.3074,0,22,1
01/31/2011,17:15,104.2300,105.5000,97.1000,104.1800,7558122,-3.856243,-5.749877,1.893634,50.75,68.57,56.65,97.2390,114.3992,6.9410,10.2192,0,23,1
02/28/2011,17:15,104.1800,111.8900,95.8400,105.4500,6918082,-3.064686,-5.212839,2.148153,51.70,76.86,67.49,97.0390,114.2712,8.4110,8.8212,0,24,0
03/31/2011,17:15,105.4500,115.4300,104.7000,114.4200,7290063,-1.694039,-4.509079,2.815040,57.83,83.97,76.47,99.2830,114.4074,15.1370,0.0126,0,25,1
04/29/2011,17:15,114.4200,121.3200,113.0100,121.0700,6056165,-0.070381,-3.621340,3.550959,61.71,91.73,84.19,102.1340,114.6130,18.9360,6.4570,0,26,1
05/31/2011,17:15,121.0300,121.9700,101.7700,109.3800,8125668,0.269982,-2.843075,3.113057,52.55,86.58,87.43,103.5210,114.5526,5.8590,5.1726,0,27,1
06/30/2011,17:15,109.3800,109.9900,95.9000,101.7100,7753438,-0.078280,-2.290116,2.211836,47.57,69.85,82.72,104.8800,114.3670,3.1700,12.6570,0,28,1
07/29/2011,17:15,101.7100,106.5900,99.7400,101.6700,5869430,-0.353434,-1.902780,1.549346,47.54,51.07,69.17,105.5560,114.2354,3.8860,12.5654,0,29,1
08/31/2011,17:15,102.1700,104.5700,81.6800,94.6500,8867402,-1.124982,-1.747220,0.622238,43.19,39.45,53.46,105.4560,113.8406,10.8060,19.1906,0,30,1
09/30/2011,17:15,94.6500,96.3600,82.7300,84.8200,6838706,-2.500811,-1.897938,-0.602873,37.96,26.66,39.06,104.1650,113.1036,19.3450,28.2836,0,31,1
10/31/2011,17:15,84.5400,100.0800,80.5700,98.6200,7178004,-2.449386,-2.008228,-0.441158,47.57,28.00,31.37,103.5970,112.7228,4.9770,14.1028,0,32,1
11/30/2011,17:15,98.6200,108.7900,94.6000,105.7800,6772818,-1.810014,-1.968585,0.158571,51.74,37.70,30.79,103.7570,112.3072,2.0230,6.5272,0,33,1
12/30/2011,17:15,105.7800,107.8600,97.9400,104.0300,5005437,-1.428056,-1.860479,0.432423,50.68,53.72,39.81,103.6150,111.5706,0.4150,7.5406,0,34,1
01/31/2012,17:15,104.9000,108.9400,102.4300,103.5100,5863085,-1.154008,-1.719185,0.565177,50.35,57.66,49.69,102.5240,110.9148,0.9860,7.4048,0,35,1
02/29/2012,17:15,103.5100,114.6200,100.4700,111.7400,5837415,-0.269623,-1.429273,1.159649,55.32,62.46,57.94,101.5910,110.2838,10.1490,1.4562,0,36,1
03/30/2012,17:15,111.7400,115.2200,106.2800,107.1700,6112137,0.061785,-1.131061,1.192846,52.19,64.98,61.70,101.3700,109.6348,5.8000,2.4648,0,37,1
04/30/2012,17:15,107.4200,109.6400,104.8300,108.5700,4847200,0.432413,-0.818366,1.250779,53.07,69.06,65.50,102.0560,108.8110,6.5140,0.2410,0,38,1
05/31/2012,17:15,108.5700,110.1300,89.2400,89.9100,6113023,-0.770685,-0.808830,0.038145,42.03,51.48,61.84,100.8800,107.5902,10.9700,17.6802,0,39,1
06/29/2012,17:15,89.9100,90.4100,80.3300,88.0100,6492550,-1.856066,-1.018277,-0.837789,41.09,36.18,52.24,100.2160,106.0832,12.2060,18.0732,0,40,1
07/31/2012,17:15,87.7000,96.0000,85.1500,90.8100,5682049,-2.461923,-1.307006,-1.154917,43.11,23.32,36.99,100.8150,104.3478,10.0050,13.5378,0,41,1
08/31/2012,17:15,90.7800,100.7300,89.6700,98.9100,5326973,-2.262387,-1.498083,-0.764305,48.58,32.97,30.82,100.8440,102.5312,1.9340,3.6212,0,42,1
09/28/2012,17:15,98.8200,102.8600,91.0600,94.3000,4795075,-2.448023,-1.688071,-0.759952,45.88,41.11,32.47,99.6960,100.9526,5.3960,6.6526,0,43,0
10/31/2012,17:15,94.2600,95.7700,86.3400,87.9200,5697538,-3.074512,-1.965359,-1.109153,42.36,38.35,37.48,98.0850,99.4192,10.1650,11.4992,0,44,1
11/30/2012,17:15,87.7800,91.0500,85.7300,90.1600,5504649,-3.351625,-2.242612,-1.109013,43.98,29.99,36.48,96.7500,98.3056,6.5900,8.1456,0,45,1
12/31/2012,17:15,90.1000,92.7700,86.4600,92.6000,3889692,-3.335896,-2.461269,-0.874628,45.78,28.37,32.23,94.8360,97.8176,2.2360,5.2176,0,46,1
01/31/2013,17:15,92.5600,98.5700,92.3000,97.8200,4665099,-2.869148,-2.542845,-0.326303,49.50,37.82,32.06,93.9010,97.7090,3.9190,0.1110,0,47,1
02/28/2013,17:15,97.7500,98.4800,91.3500,91.8300,4497127,-2.948599,-2.623996,-0.324604,45.63,39.42,35.20,92.2270,97.7682,0.3970,5.9382,0,48,0
03/29/2013,17:15,91.5400,96.7600,89.1100,96.6400,4338661,-2.593542,-2.617905,0.024363,49.07,43.28,40.17,92.9000,98.1390,3.7400,1.4990,0,49,1
04/30/2013,17:15,96.7700,97.2100,85.0200,92.5800,5769832,-2.609681,-2.616260,0.006579,46.40,38.27,40.32,93.3570,98.4256,0.7770,5.8456,0,50,1
05/31/2013,17:15,92.2000,96.2900,89.2300,90.8000,6240706,-2.734581,-2.639924,-0.094656,45.24,39.19,40.25,93.3560,98.5938,2.5560,7.7938,0,51,1
06/28/2013,17:15,90.5600,97.7700,90.0900,95.1200,5406046,-2.456657,-2.603271,0.146613,48.60,39.70,39.05,92.9770,98.8616,2.1430,3.7416,0,52,0
07/31/2013,17:15,95.1400,107.6200,94.6300,103.7200,5891514,-1.524875,-2.387592,0.862716,54.59,55.99,44.96,93.9190,99.0102,9.8010,4.7098,0,53,1
08/30/2013,17:15,103.9500,111.0700,100.9100,106.4800,5742965,-0.557298,-2.021533,1.464235,56.34,71.73,55.81,95.7750,99.1532,10.7050,7.3268,0,54,1
09/30/2013,17:15,105.9000,109.5300,100.4800,101.7600,4971359,-0.169398,-1.651106,1.481708,52.60,77.58,68.43,96.9350,99.2322,4.8250,2.5278,0,55,1
10/31/2013,17:15,101.7400,103.8100,95.1800,95.6100,5747626,-0.354156,-1.391716,1.037560,48.11,62.43,70.58,97.2360,99.2122,1.6260,3.6022,0,56,1
11/29/2013,17:15,95.5500,95.8800,90.3500,91.3000,4705257,-0.838691,-1.281111,0.442420,45.20,43.01,61.01,96.5840,99.1020,5.2840,7.8020,0,57,1
12/31/2013,17:15,91.2900,99.0400,91.1400,96.7100,3955522,-0.777187,-1.180326,0.403139,49.34,36.55,47.33,97.0720,98.9820,0.3620,2.2720,0,58,1
01/31/2014,17:15,96.7900,97.2600,89.5300,95.6400,4779520,-0.805500,-1.105361,0.299861,48.56,36.58,38.71,96.9720,98.8454,1.3320,3.2054,0,59,1
02/28/2014,17:15,95.5500,101.9300,94.4100,101.0700,4223014,-0.385341,-0.961357,0.576016,52.66,49.09,40.74,97.8210,98.8044,3.2490,2.2656,0,60,0
03/31/2014,17:15,101.4800,103.7000,95.8500,100.8800,4970878,-0.066921,-0.782470,0.715549,52.50,54.42,46.70,98.8290,98.8956,2.0510,1.9844,0,61,1
04/30/2014,17:15,100.8300,104.2900,98.1600,99.9700,5063065,0.110723,-0.603831,0.714554,51.70,59.96,54.49,99.3140,98.8404,0.6560,1.1296,1,0,1
05/30/2014,17:15,99.9500,105.1000,98.9700,103.3100,4674548,0.515079,-0.380049,0.895128,54.44,62.83,59.07,99.2730,98.7768,4.0370,4.5332,2,0,1
06/30/2014,17:15,103.5200,108.5900,102.2000,106.4600,4550734,1.077295,-0.088580,1.165875,56.92,68.26,63.68,99.2710,98.7570,7.1890,7.7030,3,0,1
07/31/2014,17:15,106.5300,107.1800,99.8700,100.4400,5532039,1.025273,0.134190,0.891083,51.19,66.87,65.99,99.1390,98.9262,1.3010,1.5138,4,0,1
08/29/2014,17:15,99.9700,100.9400,96.8000,100.2600,4961960,0.958472,0.299047,0.659425,51.02,59.87,65.00,99.6040,99.0802,0.6560,1.1798,5,0,1
09/30/2014,17:15,100.1100,100.4200,94.7300,96.6800,5917904,0.609628,0.361163,0.248465,47.71,44.55,57.10,100.1420,99.1036,3.4620,2.4236,6,0,1
10/31/2014,17:15,96.8800,98.4800,85.3000,86.8100,7709275,-0.457981,0.197334,-0.655315,40.01,28.81,44.41,99.1520,99.0774,12.3420,12.2674,7,0,1
11/28/2014,17:15,86.8600,87.2500,71.9400,72.4000,6294247,-2.438723,-0.329877,-2.108845,31.92,11.07,28.14,96.8280,98.6272,24.4280,26.2272,0,1,0
12/31/2014,17:15,72.2500,75.7900,58.3600,59.1900,7255677,-5.016584,-1.267219,-3.749365,26.60,2.52,14.13,92.6400,97.8980,33.4500,38.7080,0,2,1
01/30/2015,17:15,59.6800,61.0300,49.0200,53.6800,7928616,-7.418650,-2.497505,-4.921145,24.75,4.06,5.88,87.9200,97.0170,34.2400,43.3370,0,3,1
02/27/2015,17:15,53.0300,59.6800,52.1100,54.5200,9227559,-9.149060,-3.827816,-5.321244,25.60,6.49,4.36,83.3750,96.0214,28.8550,41.5014,0,4,0
03/31/2015,17:15,54.2100,57.1600,46.7900,50.3700,8315352,-10.731585,-5.208570,-5.523015,24.15,7.59,6.05,78.0810,94.9452,27.7110,44.5752,0,5,1
04/30/2015,17:15,50.3200,61.2200,49.8200,61.0000,8259708,-11.001181,-6.367092,-4.634089,34.41,12.71,8.93,73.5350,94.0562,12.5350,33.0562,0,6,1
05/29/2015,17:15,61.1600,63.9500,56.9200,60.7100,6762462,-11.110167,-7.315707,-3.794460,34.27,17.10,12.47,69.5620,92.9820,8.8520,32.2720,0,7,1
